workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1669,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '37', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'Yes', 'education': 'Some college', 'other-language': ''}",37492,,,237020,75,survey,
1669,Main,,thanks,,,,,,,0.0-4.0,,0,2148,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,239168,76,html-button-response,
1675,Main,,irb,,,,,,,0.0-0.0,,0,12789,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,12799,0,html-button-response,
1675,Main,,instructions,,,,,,,0.0-1.0,, ,8469,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,21268,1,html-keyboard-response,
1675,Main,,,PP,these engineers,P,those electricians,P,Critical,0.0-2.0-0.0,8,['are'],,,"Either these engineers or those electricians %is,are% fixing the wiring issues.",28638,2,cloze,
1675,Main,,,PS,those farmers,P,Andy,S,Critical,0.0-2.0-0.1,22,['are'],,,"Either those farmers or Andy %is,are% tending to the crops.",40103,3,cloze,
1675,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.2,64,['is'],,,"Maria %is,are% producing the documentary film.",44456,4,cloze,
1675,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.3,49,['are'],,,"Those parents %is,are% taking care of the babies.",48670,5,cloze,
1675,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.4,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",52905,6,cloze,
1675,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.5,68,['is'],,,"Liam %is,are% solving the mystery case.",55370,7,cloze,
1675,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.6,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",58128,8,cloze,
1675,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.7,62,['is'],,,"Carlos %is,are% painting the mural.",60781,9,cloze,
1675,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.8,54,['is'],,,"Zeynab %is,are% caring for the garden.",63776,10,cloze,
1675,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.9,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",67291,11,cloze,
1675,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.10,59,['is'],,,"Bill %is,are% planning the conference.",69842,12,cloze,
1675,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.11,60,['is'],,,"Kim %is,are% cataloging the library collection.",71990,13,cloze,
1675,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.12,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",77195,14,cloze,
1675,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.13,42,['are'],,,"Those nurses %is,are% attending to the patients.",79912,15,cloze,
1675,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.14,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",82784,16,cloze,
1675,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.15,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",87195,17,cloze,
1675,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.16,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",89621,18,cloze,
1675,Main,,,SS,Lisa,S,George,S,Critical,0.0-2.0-0.17,5,['is'],,,"Either Lisa or George %is,are% preparing dinner.",95058,19,cloze,
1675,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.18,72,['is'],,,"Ali %is,are% cooking the festive meal.",99746,20,cloze,
1675,Main,,,PS,those editors,P,Zeynab,S,Critical,0.0-2.0-0.19,14,['are'],,,"Either those editors or Zeynab %is,are% proofreading the manuscripts.",103625,21,cloze,
1675,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.20,48,['are'],,,"Those athletes %is,are% working out at the gym.",106943,22,cloze,
1675,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.21,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",109422,23,cloze,
1675,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.22,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",113948,24,cloze,
1675,Main,,,PP,these interior designers,P,these architects,P,Critical,0.0-2.0-0.23,13,['are'],,,"Either these interior designers or these architects %is,are% designing the building's layout.",122557,25,cloze,
1675,Main,,,PP,those graduate students,P,these research assistants,P,Critical,0.0-2.0-0.24,7,['are'],,,"Either those graduate students or these research assistants %is,are% conducting the experiments.",130517,26,cloze,
1675,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.25,51,['is'],,,"Lin %is,are% reviewing the project proposals.",132763,27,cloze,
1675,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.26,58,['is'],,,"Alex %is,are% installing the security system.",134849,28,cloze,
1675,Main,,,PS,those staff members,P,Sarah,S,Critical,0.0-2.0-0.27,10,['is'],,,"Either those staff members or Sarah %is,are% writing the end-of-year report.",137672,29,cloze,
1675,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.28,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",141624,30,cloze,
1675,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.29,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",145617,31,cloze,
1675,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.30,65,['is'],,,"Hasan %is,are% decorating the gallery.",147565,32,cloze,
1675,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.31,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",151310,33,cloze,
1675,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.32,55,['is'],,,"Emma %is,are% resolving the network issues",154359,34,cloze,
1675,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.33,46,['are'],,,"Those painters %is,are% using the art studio.",158043,35,cloze,
1675,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.34,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",163476,36,cloze,
1675,Main,,,SS,Peter,S,Noah,S,Critical,0.0-2.0-0.35,15,['are'],,,"Either Peter or Noah %is,are% handling the legal documents.",186474,37,cloze,
1675,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.36,50,['is'],,,"Mateo %is,are% organizing the charity event.",188583,38,cloze,
1675,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.37,70,['is'],,,"Joey %is,are% developing the game software.",191306,39,cloze,
1675,Main,,,PP,those art students,P,those illustrators,P,Critical,0.0-2.0-0.38,25,['are'],,,"Either those art students or those illustrators %is,are% sketching the concept art.",195214,40,cloze,
1675,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.39,56,['is'],,,"Peter %is,are% composing the annual report.",197237,41,cloze,
1675,Main,,,PS,those nurses,P,Bill,S,Critical,0.0-2.0-0.40,17,['are'],,,"Either those nurses or Bill %is,are% attending to the patients.",200194,42,cloze,
1675,Main,,,SS,Alex,S,Noah,S,Critical,0.0-2.0-0.41,16,['are'],,,"Either Alex or Noah %is,are% recording the solar eclipse.",204952,43,cloze,
1675,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.42,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",208317,44,cloze,
1675,Main,,,PP,those administrators,P,these teachers,P,Critical,0.0-2.0-0.43,11,['are'],,,"Either those administrators or these teachers %is,are% making the admission decisions.",212019,45,cloze,
1675,Main,,,PS,those painters,P,Lydia,S,Critical,0.0-2.0-0.44,21,['are'],,,"Either those painters or Lydia %is,are% using the art studio.",216208,46,cloze,
1675,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.45,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",221326,47,cloze,
1675,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.46,53,['is'],,,"Pedro %is,are% editing the academic journal.",223927,48,cloze,
1675,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.47,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",228331,49,cloze,
1675,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.48,71,['is'],,,"Ellen %is,are% renovating the historic building.",230957,50,cloze,
1675,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.49,44,['are'],,,"Those tailors %is,are% sewing the dresses.",234510,51,cloze,
1675,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.50,47,['are'],,,"Those farmers %is,are% tending to the crops.",237237,52,cloze,
1675,Main,,,SP,David,S,those plumbers,P,Critical,0.0-2.0-0.51,6,['are'],,,"Either David or those plumbers %is,are% fixing the leaking pipe.",240467,53,cloze,
1675,Main,,,SS,Ellen,S,Ali,S,Critical,0.0-2.0-0.52,23,['is'],,,"Either Ellen or Ali %is,are% working out at the gym.",243531,54,cloze,
1675,Main,,,SP,William,S,those students,P,Critical,0.0-2.0-0.53,2,['are'],,,"Either William or those students %is,are% drafting the important email.",247377,55,cloze,
1675,Main,,,SS,Thomas,S,Maria,S,Critical,0.0-2.0-0.54,19,['are'],,,"Either Thomas or Maria %is,are% sewing the dresses.",250958,56,cloze,
1675,Main,,,SS,John,S,Mary,S,Critical,0.0-2.0-0.55,1,['is'],,,"Either John or Mary %is,are% interviewing the movie star.",259821,57,cloze,
1675,Main,,,PS,those kids,P,Jimmy,S,Critical,0.0-2.0-0.56,18,['is'],,,"Either those kids or Jimmy %is,are% building the tree house.",264297,58,cloze,
1675,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.57,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",267467,59,cloze,
1675,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.58,67,['is'],,,"Lydia %is,are% tailoring the costumes.",270201,60,cloze,
1675,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.59,45,['are'],,,"Those volunteers %is,are% sorting the books.",273044,61,cloze,
1675,Main,,,PS,those designers,P,Brian,S,Critical,0.0-2.0-0.60,9,['is'],,,"Either those designers or Brian %is,are% creating the fashion collection.",281382,62,cloze,
1675,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.61,63,['is'],,,"Thomas %is,are% training at the sports center.",284214,63,cloze,
1675,Main,,,PP,those police officers,P,those detectives,P,Critical,0.0-2.0-0.62,3,['are'],,,"Either those police officers or those detectives %is,are% investigating the crime scene.",289300,64,cloze,
1675,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.63,38,['are'],,,"These architects %is,are% designing the building's layout.",292388,65,cloze,
1675,Main,,,PP,these drivers,P,those mechanics,P,Critical,0.0-2.0-0.64,4,['are'],,,"Either these drivers or those mechanics %is,are% repairing the truck engine.",296298,66,cloze,
1675,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.65,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",299077,67,cloze,
1675,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.66,52,['is'],,,"Elias %is,are% leading the scientific research.",301885,68,cloze,
1675,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.67,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",304779,69,cloze,
1675,Main,,,SP,Krishna,S,those statisticians,P,Critical,0.0-2.0-0.68,12,['are'],,,"Either Krishna or those statisticians %is,are% analyzing the market trends.",313979,70,cloze,
1675,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.69,73,['is'],,,"Hank %is,are% constructing the playground.",316157,71,cloze,
1675,Main,,,PS,those volunteers,P,Hasan,S,Critical,0.0-2.0-0.70,20,['is'],,,"Either those volunteers or Hasan %is,are% sorting the books.",320320,72,cloze,
1675,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.71,43,['are'],,,"Those kids %is,are% building the tree house.",323359,73,cloze,
1675,Main,,,SP,Hank,S,those parents,P,Critical,0.0-2.0-0.72,24,['are'],,,"Either Hank or those parents %is,are% taking care of the babies.",327679,74,cloze,
1675,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '48', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was too low', 'comments': 'No', 'language': 'Yes', 'education': 'Graduated college', 'other-language': ''}",32096,,,359821,75,survey,
1675,Main,,thanks,,,,,,,0.0-4.0,,0,1910,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,361732,76,html-button-response,
1638,Main,,irb,,,,,,,0.0-0.0,,0,4875,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,4882,0,html-button-response,
1638,Main,,instructions,,,,,,,0.0-1.0,, ,13083,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,17967,1,html-keyboard-response,
1638,Main,,,PS,those tailors,P,Thomas,S,Critical,0.0-2.0-0.0,19,['is'],,,"Either those tailors or Thomas %is,are% sewing the dresses.",26132,2,cloze,
1638,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.1,52,['is'],,,"Elias %is,are% leading the scientific research.",30080,3,cloze,
1638,Main,,,SP,Peter,S,those lawyers,P,Critical,0.0-2.0-0.2,15,['are'],,,"Either Peter or those lawyers %is,are% handling the legal documents.",34230,4,cloze,
1638,Main,,,PS,those boys,P,John,S,Critical,0.0-2.0-0.3,1,['are'],,,"Either those boys or John %is,are% interviewing the movie star.",38814,5,cloze,
1638,Main,,,SP,William,S,those students,P,Critical,0.0-2.0-0.4,2,['are'],,,"Either William or those students %is,are% drafting the important email.",42963,6,cloze,
1638,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.5,50,['is'],,,"Mateo %is,are% organizing the charity event.",51879,7,cloze,
1638,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.6,49,['are'],,,"Those parents %is,are% taking care of the babies.",56996,8,cloze,
1638,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.7,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",65046,9,cloze,
1638,Main,,,PP,these cooks,P,those children,P,Critical,0.0-2.0-0.8,5,['are'],,,"Either these cooks or those children %is,are% preparing dinner.",69697,10,cloze,
1638,Main,,,SS,Hank,S,Pedro,S,Critical,0.0-2.0-0.9,24,['are'],,,"Either Hank or Pedro %is,are% taking care of the babies.",72613,11,cloze,
