experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your car or truck	is	be	Sing	make	aux	If your car or truck is making an unusual amount of noise, is having difficulty in starting or you smell a burning scent emanating from beneath the hood, then your alternator may be malfunctioning.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your car or truck	is	be	Sing	hand	cop	Become our client today and you will have the confidence that your car or truck is in the hands of some of the best auto repair specialists in the industry.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The total value , or equity value ,	is	be	Sing	sum	cop	The total value, or equity value, is then the sum of the present value of the cash flows, which in this case is US$31.60b.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	Have	have	Sing	publish	aux	Have you or someone you know published a book, started an inspiring blog, or has touched lives by being an expert in their field?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	TTi , or Technical Training Inc. ,	is	be	Sing	top	cop	TTi, or Technical Training Inc., is at the top of Crain's Private 200 list with $82.7 million in revenue in 2016, employing more than 2,000 across five continents.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the retailer or manufacturer	chooses	choose	Sing	choose	acl:relcl	Which distribution strategy the retailer or manufacturer chooses should depend on the circumstances under which it operates.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the retailer or manufacturer	is	be	Sing	start	aux	If the retailer or manufacturer is just starting out in international eCommerce, the quantities of their goods shipped abroad are usually small.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	liabilities , or debts ,	exceed	exceed	Plur	exceed	advcl	This occurs whenever liabilities, or debts, exceed assets and cash flow.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	These abnormal plasma cells , or myeloma cells ,	build	build	Plur	build	root	These abnormal plasma cells, or myeloma cells, build up in the bone marrow, reducing the space available for making normal white cells, red cells and platelets.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The APC or assessment of professional competence	is	be	Sing	scheme	cop	The APC or assessment of professional competence is the training scheme that graduates need to complete on the job to qualify as a chartered surveyor.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	she or he	rules	rule	Sing	rule	root	Based on your criteria, she or he rules out people you would not be interested in meeting.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	He or she	does	do	Sing	need	aux	He or she does not need eyes contact anymore to back up his/her word.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	Five or six of us	meet	meet	Plur	meet	root	Five or six of us meet once a week in a bright, warm, clean, peaceful and safe studio space with shiny wooden floors.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	two VB bases ( or four for deep units )	equals	equal	Sing	equal	parataxis	As mentioned in a previous post, using my 15mm Ancients armies originally designed for Vis Bellica for To The Strongest has proved easy: two VB bases (or four for deep units) neatly equals one TTS unit, and allows for disorder to be easily shown.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your friend or loved one	is	be	Sing	work	aux	We can&apos;t promise they&apos;ll cure writer&apos;s block, but whatever type of book your friend or loved one is working on, these gifts will help them stay comfortable and focused while they work their magic.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	dogs ( or animals )	need	need	Plur	need	root	dogs (or animals) need TV too!	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Personal Pronoun	the dealers or those winning on the bets	scold	scold	Plur	scold	conj	When you see it made by some shooter or other, and the dealers or those winning on the bets scold you for not making it, you did the right thing.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your sneakers or boots	start	start	Plur	start	advcl	Just once your sneakers or boots start receiving relaxed you notice a split within the facet of the sole.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	OK or tired	seems	seem	Sing	seem	root	OK or tired seems to be the best answers though that doesn't even begin to cover how I feel.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Tube feeding or TPN ( total parenteral nutrition )	provides	provide	Sing	provide	root	Tube feeding or TPN (total parenteral nutrition) provides food and fluids through a tube or IV.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	LPC or the provincial wing	revitalise	revitalise		revitalise	advcl	You can’t wait for LPC or the provincial wing to revitalise your riding association.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	MICHEL homes for sale or other Newport Coast real estate	contact	contact		contact	root	MICHEL homes for sale or other Newport Coast real estate, please contact us at 949.481.3739, or contact us via email.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	advcl	Your pet will receive the highest quality of veterinary care from us when he or she needs it most.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the underlying belief or story that is fueling their behavior	is	be	Sing	what	cop	What is the underlying belief or story that is fueling their behavior?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	this campground or RV park	is	be	Sing	option	cop	If you like camping with pets this campground or RV park is an option.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	this campground or RV park	offers	offer	Sing	offer	root	If you need a campsite with sewer hookups this campground or RV park offers them.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Amazon or Flipkart	have	have	Plur	have	root	Amazon or Flipkart have very good product review feature.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	compares	compare	Sing	compare	root	When customers browse internet to buy a product, he or she always compares and opts for a cheaper but reputed site for shopping.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	stays	stay	Sing	stay	root	When a buyer pays online to purchase a product, he or she always stays worried about the delivery of the product.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	When a buyer chooses a product to buy he or she always has in mind the information of a same product of a different brand.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that incident or accident	plan	plan	Plur	plan	advcl	Like many states require car owners are completely unaware of until that incident or accident plan and accident insurance policy.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your family	win	win		win	acl	There’s lots to see and do for people of all ages and interests, a lucky door prize, and a chance for you or your family to win an iPad Mini.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your local bar or tavern	has	have	Sing	have	root	The way I see it, your local bar or tavern has two ways to approach the continuing growth of the current wave of craft beer: be a warehouse, or be a boutique.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a man or woman	has	have	Sing	have	advcl	Whenever a man or woman has a job or maybe company that allows them to generate a continuous level of investible revenue they’re showing their wisdom if they place it directly into the care of someone like this:	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an object inside the vehicle or the inside of the vehicle itself	collides	collide	Sing	collide	root	That is, when an object inside the vehicle or the inside of the vehicle itself collides with it’s occupants.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Personal Pronoun	Sing	Not Pronoun	whoever gave the census information or the census taker himself	makes	make	Sing	make	ccomp	This is where we think whoever gave the census information or the census taker himself makes the error on Martha's last name.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an ideal or method	yield	yield		yield	advcl	For an ideal or method to yield its power, either one should happily take the power, proudly acknowledging its source or offer that method the power of his own personality.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	viruses or malware	enters	enter	Sing	enter	acl:relcl	Few common ways through which viruses or malware enters into your system are downloading any files from internet, attaching virus infected emails, etc.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Semi-synthesis or partial chemical synthesis	is	be	Sing	kind	cop	Semi-synthesis or partial chemical synthesis is a kind of chemical synthesis which employs compounds isolated from the natural sources (example: plant material or bacterial or cell cultures) as starting materials.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or both of the reactants	have	have	Plur	have	conj	Whenever stereo-selectivity can be accomplished in a reaction, it needs that the reaction proceeds through a geometrically defined transition state and that one or both of the reactants have a specific geometrical shape throughout the reaction.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or any family members	have	have	Plur	cause	aux	California homeowners insurance covers not only the damage to the property but liability or legal responbilities that you or any family members have cause to other people.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a relevant search term or topic	appears	appear	Sing	appear	acl:relcl	Google Alerts will send you a notification every time a relevant search term or topic appears somewhere on the web.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A dream job or career change	is	be	Sing	possibility	cop	A dream job or career change is never a too far gone possibility, especially for the saints.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Porch flooring ideas or decking materials	come	come	Plur	come	root	Porch flooring ideas or decking materials come in numerous options.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a woman or a woman and her partner	hold	hold	Plur	hold	acl:relcl	The part of the puzzle many have missed has to do with the intrinsic values a woman or a woman and her partner hold that guide most of the decisions in their lives.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	receipt or review of it	does	do	Sing	constitute	aux	This information is not intended to create, nor does receipt or review of it constitute or create, an attorney-client relationship.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	uses	use	Sing	use	acl:relcl	What I plan to advocate in this talk is a new understanding of the work of the historian in which he or she uses historical evidence to weigh in on the biggest kinds of questions—about the meaning of life, of thought, of emotion, of truth—and in so doing makes illuminating the specificity of single moments and spaces in the world a step in the process rather than the end game.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your dentist or physician	has	have	Sing	refer	aux	If your dentist or physician has referred you to our office, we welcome you to schedule a consultation and examination with one of our surgeons about reconstructive oral surgery.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Vaishnava or Buddhist community	practising	practise		practise	conj	সহজিয়া n. same as ~সাধন, and—a Vaishnava or Buddhist community practising ~সাধন । সহজে a. without difficulty, easily.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A posture brace or corrector	is	be	Sing	type	cop	A posture brace or corrector is a type of device that helps support the shoulders and back.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	judge	aux	If the drug’s disclosure needs to say “remember that your doctor has prescribed this medication because he or she has judged that the benefit to you is greater than the risk of side effects,” I question taking it all together.	c4-train.00001-of-01024_parsed_xaa.conllu
