experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Few sectors or industries	come	come	Plur	come	root	"Few sectors or industries come close to having such diverse stakeholders; and I believe this diversity is what keeps things interesting.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that text or email you ’ve received to wrap your personal vehicle in sweet Deschutes Brewery branding for cold hard cashola	is	be	Sing	scam	cop	Sorry y’all, some things really are too good to be true, and that text or email you’ve received to wrap your personal vehicle in sweet Deschutes Brewery branding for cold hard cashola is a scam.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or the baby	need	need	Sing	need	advcl	As they freeze well, they can be made in advance – great if you or the baby need a quick food fix!	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	their wicks or the wick of the structure	rejects	reject	Sing	reject	advcl	Such candlestick structures are often useful indicators of reversals when their wicks or the wick of the structure rejects key levels.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	camera or software	tops	top	Sing	top	advcl	If camera or software tops your priority list for a new smartphone look elsewhere.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your profile or blog	do	do	Plur	have	aux	The lucky winner will be selected using my trusty friend random.org, so all the usual rules apply...only one entry per person, and if your profile or blog don't have your email address, please make sure you include that in your comment too!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favorite new fall - themed product or line to hit the shelves	is	be	Sing	what	cop	What is your favorite new fall-themed product or line to hit the shelves?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Western zodiac or sun sign of a person born on April 15	is	be	Sing	Aries	cop	The Western zodiac or sun sign of a person born on April 15 is Aries ♈ (The Ram) – a cardinal sign with Fire as Western element.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	root	When a person comes to Ukraine for work or permanent residence, he or she almost always needs to have her or his passport translated from English into Ukrainian.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Autosar or Osek	uses	use	Sing	use	root	most probably Autosar or Osek uses GHS and Diab, because at the very beginning they agreed about these compilers and they created tests for them.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	forfeits	forfeit	Sing	forfeit	root	Should a student be asked to leave the Homestay placement due to bad behaviour, he or she forfeits the remainder of their monthly fee to the host family and will be expected to move immediately.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Ultra Music Festival , or simply , UMF , one of the most premier electronic music festival's in the world ,	is	be	Sing	playground	cop	The Ultra Music Festival, or simply, UMF, one of the most premier electronic music festival's in the world, is a playground of heart-thumping base, glow-in-the-dark tattoos and denim cut-offs.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	PHC and / or its suppliers	make	make	Plur	make	root	PHC and/or its suppliers make no representations about the suitability, reliability, availability, timeliness, lack of viruses or other harmful components and accuracy of the information, software, products, services and related graphics contained within the PHC sites/services for any purpose.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	PHC and / or its suppliers	disclaim	disclaim	Plur	disclaim	root	PHC and/or its suppliers hereby disclaim all warranties and conditions with regard to this information, software, products, services and related graphics, including all implied warranties and conditions of merchantability, fitness for a particular purpose, workmanlike effort, title and non-infringement.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	acl:relcl	If one partner is doing whatever he or she wants, and the other person is constantly compromising and fighting, then the relationship is in trouble.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Derry City or Londonderry	is	be	Sing	city	cop	Derry City or Londonderry is a city of steep streets set in a beautiful location, in one of the finest settings of any city in Ireland.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	What conflicts or issues	have	have	Plur	evolve	aux	What conflicts or issues have evolved because of The Problem?	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your subject	do	do	Plur	agree	aux	Challenge yourself to find people who you or your subject don't agree with and let them talk.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my solicitor or conveyancer	Does	do	Sing	pay	aux	Does my solicitor or conveyancer pay my Stamp Duty on my behalf when buying a property in Nottingham for £520,000?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a lens or mirror	forms	form	Sing	form	acl:relcl	the thing of which a lens or mirror forms an image.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	An estimated 47 % or so of Americans	receive	receive	Plur	receive	root	An estimated 47% or so of Americans already receive some form of direct government benefit.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Anti-wrinkle Fillers or Derma Fillers	have	have	Plur	emerge	aux	Anti-wrinkle Fillers or Derma Fillers have emerged as the best solution to iron out wrinkles and lines from one’s face.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Organic compost or manure	is	be	Sing	source	cop	Organic compost or manure is a very good source of nutrients for the seedlings too.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	33 million acres , or about 51,562 square miles of British Columbia	have	have	Plur	suffer	aux	33 million acres, or about 51,562 square miles of British Columbia have suffered a vicious pine beetle attack.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	gets	get	Sing	get	parataxis	While a new faithful is dipped into the water, he or she dies with Christ our Lord, when lifted up from the water, he or she gets re-birth.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	dies	die	Sing	die	root	While a new faithful is dipped into the water, he or she dies with Christ our Lord, when lifted up from the water, he or she gets re-birth.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	gets	get	Sing	get	root	When the child is lifted up from the water, he or she gets the new life, the real re-birth, identifying the death, burial and resurrection.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Mono varietals or monocultivar olive oils	come	come	Plur	come	root	Mono varietals or monocultivar olive oils come from olives of just one type.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Olive Oil Sommeliers , or people who are experts at determining olive oil quality	look	look	Plur	look	root	Olive Oil Sommeliers, or people who are experts at determining olive oil quality look at three primary attributes when deciding quality measurement- fruitiness, pungency, and bitterness.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Information Technology or IT	has	have	Sing	lead	aux	Information Technology or IT has led the current engineering revolution.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your website or website content	is	be	Sing	go	aux	As soon as you find very good article writing solutions like Distinct Content Creation Options, you’re practically guaranteeing your website or website content is going to found by Search engines and the other essential search engine listings.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Homework articles or blog posts	utilize	utilize	Plur	utilize	root	Homework articles or blog posts utilize a prevalent structure to certainly speak information regarding an try things out.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	desires	desire	Sing	desire	acl:relcl	1. Washington state lets anyone running for office choose any ballot label he or she desires.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that bell or whistle	is	be	Sing	go	aux	When you get into high efficient equipment you lose your savings by the amount of bells and whistles you have on your system, the more bells the more times you will see service call charge and whatever the serviceman wants to throw in on ticket, cause he isn’t coming for free, and that bell or whistle is not going to be free either, even though it has warranty.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your dad 's or mom's	have	have	Plur	die	aux	Or maybe your dad's or mom's both have died and you will need to get their residence sold.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your dad 's or mom's	have	have	Plur	amass	aux	You already know that your dad's or mom's have amassed a lot of things from years of remembrances and you need to save the sentimental items and tennis ball so the junk no one wants.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a badger or fox	takes	take	Sing	take	acl:relcl	These can be man made, animal made, the path a badger or fox takes each day, or from weather, as water and other forces scour the land.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a name or desire	weighs	weigh	Sing	weigh	root	At others, a name or desire suddenly weighs on my heart, and I speak all the faster.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	The first kilometre or so	takes	take	Sing	take	root	The first kilometre or so takes you straight through the heart of Whistler village.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	fishing simulators – or Sims as they are known –	are	be	Plur	place	cop	Of course there is nothing that can make up for the great outdoors or the sights and smells associated with them but for the beginner fishing simulators – or Sims as they are known – are a good place to start.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The compatibility of Samsung Galaxy On5 Pro with Chatr , or the Chatr network support on Samsung Galaxy On5 Pro we have explained here	is	be	Sing	match	cop	The compatibility of Samsung Galaxy On5 Pro with Chatr, or the Chatr network support on Samsung Galaxy On5 Pro we have explained here is only a technical specification match between Samsung Galaxy On5 Pro and Chatr network.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the state or county	changes	change	Sing	change	advcl	The piece that the city of Howard Lake is in control of is the levy, but when the state or county changes something, it shifts the tax burden, Hinnenkamp explained.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any two events or certainly any two occasions - organising end users	could	could	Plur	necessity	aux	It could be unacceptable that any two events or certainly any two occasions-organising end users could nicely matching necessities, how all clients inclination utilize corresponding modus operandi to run their numerous events.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a spouse or civil partner	does	do	Sing	use	aux	But if a spouse or civil partner does not use up their NRB with gifts to non-exempt beneficiaries, then any percentage remaining can be transferred to the surviving spouse or civil partner.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any recommended substitutes or cross-references with respect to parts	are	be	Plur	recommendation	cop	Without limiting the generality of the foregoing, any recommended substitutes or cross-references with respect to parts are simply recommendations, and Digi-Key does not guarantee that such information or recommendations are accurate, complete or correct.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Wisdom teeth or third molars	are	be	Plur	tooth	cop	Wisdom teeth or third molars are the last teeth in one’s mouth to develop.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any cavities or infections	exist	exist	Plur	exist	advcl	This way if any cavities or infections exist they can be treated first.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	cleans	clean	Sing	clean	advcl	The custodial cast member rides while he or she cleans."	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	This sentence or two	come	come	Plur	come	root	This sentence or two usually come in the last sentence of your first paragraph.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a start - up or new business	needs	need	Sing	need	acl:relcl	The toolkits dive deep into the five key tools a start-up or new business needs to propel itself successfully from idea through to development, growth and success.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a drag queen – or even a club kid –	takes	take	Sing	take	ccomp	Everybody knows a drag queen – or even a club kid – takes the makeup off every now and then.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your family or mates	decide	decide	Plur	decide	acl:relcl	Next time your family or mates decide to make an ice-cream run, don’t worry about being overlooked of the fun!	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	insurance adviser or financial services sales staff	market	market	Plur	market	advcl	When insurance adviser or financial services sales staff market things to you, they also know this and target this.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	What or who	has	have	Sing	have	root	What or who has preeminence in our life?	c4-train.00001-of-01024_parsed_xac.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either shutter speed or ISO	has	have	Sing	have	root	But at those apertures either shutter speed or ISO has to skyrocket in order to provide a good exposure, but both come with their own set of technical issues I don’t want to get into here.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	– GERD , or gastroesophageal reflux disease	is	be	Sing	disorder	cop	Gastroesophageal reflux disease – GERD, or gastroesophageal reflux disease, is a digestive disorder.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your job or lifestyle	requires	require	Sing	require	conj	You may be at risk for developing GERD if you are overweight or if your job or lifestyle requires stooping, bending, or heavy lifting.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Heartburn , or gastro - oesophageal reflux disease ,	is	be	Sing	condition	cop	Heartburn, or gastro-oesophageal reflux disease, is a common condition where stomach acid leaks out of the stomach and into the gullet.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the FCC ( or at least Chairman Pai and the authors of the NPRM )	appears	appear	Sing	appear	ccomp	Based on certain questions the FCC asks in the Notice of Proposed Rulemaking (NPRM), we are concerned that the FCC (or at least Chairman Pai and the authors of the NPRM) appears to lack a fundamental understanding of what the Internet's technology promises to provide, how the Internet actually works, which entities in the Internet ecosystem provide which services, and what the similarities and differences are between the Internet and other telecommunications systems the FCC regulates as telecommunications services.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	minoxidil or prescriptions	do	do	Plur	do	advcl	It is all organic formulation has no side results like minoxidil or prescriptions do.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the current trade war ( or ‘ Trade Dance ’ as President Trump just recently referred to it in a tweet )	is	be	Sing	cripple	aux	Whilst the current trade war (or ‘Trade Dance’ as President Trump just recently referred to it in a tweet) is not crippling any economy it may have the potential to do so.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a breakdown or maintenance issue , such as a brake system failure or a tire blowout	causes	cause	Sing	cause	advcl	A business that poorly maintains company vehicles might be liable if a breakdown or maintenance issue, such as a brake system failure or a tire blowout, causes an auto accident.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your organization or business	does	do	Sing	stand	aux	What does your organization or business stand for?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Forced Marriage ( FM ) or Domestic Abuse	are	be	Plur	form	cop	Forced Marriage (FM) or Domestic Abuse are forms of honour based violence.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Wheel alignment ( or simply alignment )	is	be	Sing	maintenance	cop	Wheel alignment (or simply alignment) is standard car maintenance that involves adjusting the angles of the wheels so that they are set to the manufacturer's specifications.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A wheel nut or lug nut	is	be	Sing	fastener	cop	A wheel nut or lug nut is a fastener for securing a wheel on the hub.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	lunch or dinner	comes	come	Sing	come	acl:relcl	This means that by the time lunch or dinner comes around you won’t be hungry to the point of overeating.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An externship or other career opportunity in the profession of audiology	provides	provide	Sing	provide	root	An externship or other career opportunity in the profession of audiology provides a broad range of clinical and real-world experiences with a variety of patient populations.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Alzheimer ’s or related dementias	afflict	afflict	Plur	afflict	root	Alzheimer’s or related dementias now afflict nearly half of people age 85+, according to the U.S. Department of Health and Human Services.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Each browser window or tab	communicates	communicate	Sing	communicate	root	Each browser window or tab communicates with multiple servers on the internet to retrieve text, programs, graphics, audio, video, and other resources, and renders that data for display and interaction with the user.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a program or browser window	is	be	Sing	respond	aux	If your computer is running slowly, or a program or browser window isn’t responding for a while, you can check its status using the system monitor.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	my gnomes or elves	start	start	Plur	start	advcl	Of course this is still subject to change if my gnomes or elves start getting cocky..	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	" Global Bookmarks or similar " ,	publish	publish		publish	root	Allen, please, "Global Bookmarks or similar", publish the idea.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	enrol	aux	Physicians who receive claim denials will need to contact the ordering or referring physician to verify that he or she has enrolled in Medicare to prevent future denials.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a firewall or other login	is	be	Sing	prevent	aux	For best results, use your home Wi-Fi so that a firewall or other login is not preventing connection.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	the NHS or similar	provide	provide	Plur	provide	acl:relcl	Private rehab tends to have a personal programme for each person rather than the “one size fits all” programmes which the NHS or similar provide for people with addiction problems.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone else you care about	is	be	Sing	seek	aux	If you or someone else you care about is seeking private alcohol rehab or drug rehab give Rehab Recovery a call today on 0800 088 6686 for confidential and immediate help and advice to help you on your road to recovery.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Pronoun	that or other serious misconduct	being	be		bottom	cop	But there is no reason for alert people to believe in the "politically correct" picture of that or other serious misconduct being at the bottom of the majority of cps cases in the countries in the West which most intensively confiscate children, place them in foster homes or institutions, or adopt them away forcibly.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	direct and absolute addressing according to the PHP namespace pattern ( e.g. ( Document - ) Controller ) or addressing separated by namespace and file ( e.g. Templates )	applies	apply	Sing	apply	root	Depending on the type direct and absolute addressing according to the PHP namespace pattern (e.g. (Document-)Controller) or addressing separated by namespace and file (e.g. Templates) applies.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Every bank or NBFC	have	have	Plur	have	root	Every bank or NBFC have their own processes around the application procedure to acquire the loan.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a member of your team	becomes	become	Sing	become	conj	So your on a caving trip and you or a member of your team becomes injured.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	have	aux	One will be relieved to know that he or she does not have to get up on the roof and try to solve the problem alone, as he or she can hrie an excellent, experienced roofing and siding company out there.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	do	advcl	One who finds the best roofing company like this will also be glad to know that when he or she does so, it will be possible to trust in the quality of the work that is done.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	how many employees or guests	plan	plan	Sing	plan	advcl	Our experience also allows us to determine the number of toilets you will want to rent based on how many employees or guests you plan to have on your property.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Baby 's tears or helxine ( Soleirolia soleirolii )	is	be	Sing	plant	cop	Baby's tears or helxine (Soleirolia soleirolii) is a dainty, spreading mat-like plant with tiny, round, bright green leaves.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	steps	step	Sing	step	advcl	So, what’s one of the first actions a consumer takes when he or she first steps into the room and unpacks?	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	1	Sing	Not Pronoun	we ( or their website )	has	have	Sing	cover	aux	The staff is very helpful via phone or email, so don't hesitate to give them a shout if you have any questions that we (or their website) hasn't covered.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	some changes or adjustments we need to make	are	be	Plur	what	cop	You’ve got to get to a place after each game  what happened in the game, what do we need to get better, what do we do well, what are some changes or adjustments we need to make  and then you’ve got to move into the next one,” Donovan said.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Responsive design , or mobile - friendly design ,	has	have	Sing	become	aux	Responsive design, or mobile-friendly design, has quickly become a very important aspect of web development.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Most polishing powders or pastes	use	use	Plur	use	root	Most polishing powders or pastes use a combination of oxalic acid and aluminum oxide to clean and polish bymelting the edges from the small honing scratches on the floor.	c4-train.00001-of-01024_parsed_xac.conllu
