experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A message or menue	appears	appear	Sing	appear	root	A message or menue appears and then i move any knobs, but nothing happens.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	any director or senior executive manager	buys	buy	Sing	buy	advcl	In the US if any director or senior executive manager buys or sells shares in their company, there is a legal requirement to file this information with the SEC and it is then publicly available.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Loss or destruction of materials	carries	carry	Sing	carry	root	Loss or destruction of materials carries liability for compensation.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Our deep linking or geo search engine optimization ( SEO ) landing pages	make	make	Plur	make	root	Our deep linking or geo search engine optimization (SEO) landing pages make sure incredibly fast indexing and optimal ranking for your web pages.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A photofacial , or “ fotofacial , ”	is	be	Sing	procedure	cop	A photofacial, or “fotofacial,” is a 30-minute procedure in which intense pulses of light are used to penetrate deep into the skin.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The ministry , competent for social care or the municipal council	use	use	Plur	use	root	The ministry, competent for social care or the municipal council use the concession act to determine the type and scope of services, for which the public tender (tender) for the granting of concession is published.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	their family member or caregiver	runs	run	Sing	run	advcl	She sits and reads to patients while their family member or caregiver runs errands or needs to leave the house for some reason.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Personal Pronoun	Plur	Not Pronoun	Anyone who has shopped at Wal - Mart in the last few years or other chain stores — Bed , Bath & Beyond , Circuit City , Best Buy , Target , Foot Locker , the list goes on and on	knows	know	Sing	know	root	Anyone who has shopped at Wal-Mart in the last few years or other chain stores — Bed, Bath & Beyond, Circuit City, Best Buy, Target, Foot Locker, the list goes on and on — knows that it' s becoming harder and harder to find a “Made in USA” label.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	five or six of which	are	be	Plur	vowel	cop	The Dutch alphabet has 26 or 27 letters (always considered 26 by Dutch native speakers, though), five or six of which are vowels.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	five or six of these	are	be	Plur	vowel	cop	The Dutch Alphabet has either 26 or 27 letters (the Dutch consider it to have 26) five or six of these are vowels.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	5 or six of which	are	be	Plur	vowel	cop	Dutch is written using the Latin alphabet and has 26 or 27 letters (always considered 26 by Dutch native speakers) 5 or six of which are vowels.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a tiny tube or sample sachet	is	be	Sing	way	cop	If you're feeling particularly parched and need a boost, a tiny tube or sample sachet is the perfect way to avoid digging around in the rest of your toiletries.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	humidity or an airless room	dulls	dull	Sing	dull	parataxis	It may be that the weather is against us: humidity or an airless room dulls the wits.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Automatically operated machines or actuators	need	need	Plur	need	root	Automatically operated machines or actuators need to be powered either by electrical motors, pneumatic or hydraulic cylinders.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	writes	write	Sing	write	advcl	It has been proved that the fine motor skills of a child develop when he or she writes by hand.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A small towel or chamois	are	be	Plur	item	cop	A small towel or chamois are those essential items that you don’t always use.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The controller or data controller	is	be	Sing	person	cop	The controller or data controller is the natural or legal person, public authority, agency or other body which, alone or jointly with others, determines the purposes and means of the processing of personal data; where the purposes and means of such processing are determined by Union or Member State law, the controller or the specific criteria for its nomination may be provided for by Union or Member State law.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she ,	signifies	signify	Sing	signify	acl:relcl	Consent refers to any freely given, specific, informed and unambiguous indication of the data subject’s wishes by which he or she, by a statement or by a clear affirmative action, signifies agreement to the processing of personal data relating to him or her.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The pad or chamois	is	be	Sing	part	cop	The pad or chamois is the most important part of any cycling apparel.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	( dog lover or not )	become	become	Plur	become	csubj	It's amazing how (dog lover or not) these animals become a part of the family.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	artists or performers	require	require	Plur	require	root	Sometimes artists or performers require a quick way to submit invoices to a client.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the costs or investment necessary to be a competitor	are	be	Plur	what	cop	What are the costs or investment necessary to be a competitor?	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	tax liabilities or government policies that need to be taken into consideration	are	be	Plur	what	cop	What are tax liabilities or government policies that need to be taken into consideration?	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	government entities , or sometimes private nonprofit organizations ,	agree	agree	Plur	agree	advcl	Shared use occurs when government entities, or sometimes private nonprofit organizations, agree to open or broaden access to their facilities for community use.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mom or Dad	being	be		domino	cop	Well, any of these seemingly little foot issues can cause a domino effect—with Mom or Dad being the domino.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mom or Dad	are	be	Plur	lose	aux	Appetites may not be as strong as they once were, but if Mom or Dad are losing weight, low calorie/ low cholesterol food might not be the best here.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	reach	aux	The Safety Cage features Little Giant’s patent-pending Ground Cue® bottom-rung signal, notifying the operator when he or she has reached the last rung.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the need or desire	takes	take	Sing	take	advcl	Perhaps it would be better to be able to sew or work with wood for a few days in a row whenever the need or desire takes us, and to have our children learn from us as we do it?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A site map , or navigation bar ,	helps	help	Sing	help	root	A site map, or navigation bar, helps the search engines find all of the pages of your site.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the mare or foal	become	become	Plur	become	advcl	Worse even more if the mare or foal become ill or are accident prone.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A epub Menschenkenntnis ME or kind assistance	is	be	Sing	list	cop	Wikipedia: ' A epub Menschenkenntnis ME or kind assistance is a list reverence taken to do discounted to a front or such Country of radicalism dilakukan.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favorite player or team	loses	lose	Sing	lose	advcl	You will certainly need to use the best arbitrage formula to win money in each betting session and may celebrate even if your favorite player or team loses a match.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your chosen player or team	wins	win	Sing	win	advcl	A winning bet can reward you with a lot of money if you can comprehend the chances of winning as well get lucky when your chosen player or team wins the match.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	who or what	is	be	Sing	hub	cop	You can do that by recognizing who or what is at the hub of all the activities.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the cow or heifer	does	do	Sing	compare	aux	If they are not recognised breeders, how does the cow or heifer comparing to these standards?	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a member of your family	is	be	Sing	suffer	aux	If you or a member of your family is suffering from instability or balance issues, it is only normal to make their safety your number one priority.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	age or our environment	leaves	leave	Sing	leave	root	At times age or our environment leaves us with scars, blotches, wrinkles or fine lines or some other discolouration.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the number or weight of your items	differs	differ	Sing	differ	advcl	If the number or weight of your items differs from the one you have initially discussed with our professional Thornton Heath Croydon London SW16 team over the phone or via email, we may ask you to pay additional charges after our Corporate Removals team visits your address in Thornton Heath Croydon London SW16 accommodate your moving request.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the bone or tissue at the big toe joint	moves	move	Sing	move	advcl	A bunion forms when the bone or tissue at the big toe joint moves out of place.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	snap	aux	There is a traditional responsibility for the person applying a lock (arm, leg, foot, neck, etc.) or a choke/strangle to ensure that he or she does not “snap on” a lock or crank with a sharp and vicious movement, giving the opponent insufficient time to submit.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	whatever you set into your life or perhaps what you help	is	be	Sing	what	cop	Achievement lessons includes the notion that whatever you set into your life or perhaps what you help is what you break free from your daily life.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Any yellow or green in the eyes	suggests	suggest	Sing	suggest	root	Any yellow or green in the eyes suggests that a warmer blonde will work best.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	mothers or their children	track	track		track	ccomp	Yet when this practice was discontinued, a convenient fire burned all the records – making it virtually impossible for mothers or their children to ever track one another down.	c4-train.00002-of-01024_parsed_xab.conllu
