experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	schools or families	change	change	Plur	change	advcl	Concerns about the impact on sports, jobs, day care, and so forth turn out to be groundless; everything in the community adjusts to the new school times, just as when schools or families change start times for other reasons.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A superintendent or school board member who suggests , or even supports , later start times	has	have	Sing	have	root	A superintendent or school board member who suggests, or even supports, later start times has to be almost suicidal because merely raising the issue mobilizes opposition.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Planted roofs or green roofs	reduce	reduce	Plur	reduce	root	Planted roofs or green roofs reduce urban heat island effect, prolong the life of the roof, absorb stormwater, produce oxygen, harvest native species and are beautiful!	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Personalized onco - genomics , or POG ,	is	be	Sing	change	aux	Personalized onco-genomics, or POG, is changing the way cancer is diagnosed and treated, proving that genomics can change the way we treat cancer.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A massive ocean , or sea ,	covers	cover	Sing	cover	root	A massive ocean, or sea, covers the entire world, dotted with thousands upon thousands of islands, of all sorts of sizes, inhabitants, and climates.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a warrior 's weight or similar weight	tests	test	Sing	test	acl:relcl	Roll 1D6 each time a warrior's weight or similar weight tests the rope's strength.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Plur	Not Personal Pronoun	UNK	2	those around you or even you yourself	have	have	Sing	hold	aux	What sacrifice is Jesus asking you to make, in order to acknowledge that He is greater than what those around you or even you yourself have held sacred?	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	The accelerators , or imagery ,	connects	connect	Sing	connect	root	The accelerators, or imagery, connects humanity with the new thought fields and streams of consciousness currently merging with our planetary matrix.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your site or blog	takes	take	Sing	take	advcl	Your client will certainly never choose to waste their time on your web page if your site or blog takes few additional secs to totally pack.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your site or blog	takes	take	Sing	take	advcl	Your client will never ever choose to lose their time on your web page if your site or blog takes few extra seconds to completely pack.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your internet site or blog	takes	take	Sing	take	advcl	Your consumer will never choose to squander their time on your web page if your internet site or blog takes couple of added secs to entirely pack.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the business owners or developers	use	use		use	acl	There is no need for the business owners or developers to use personal assets to fund their business.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the paint or finish	does	do	Sing	reject	aux	Give it a couple of hours to make sure the paint or finish doesn’t reject the adhesive.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the check engine light or ABS light	comes	come	Sing	come	advcl	If the check engine light or ABS light comes on (I've had both now), best let the main dealer sort it out, though it took 6 visits to identify that the exhaust flex pipe had a small tear and was causing a pressure imbalance.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The “ arcs ” or lines between the concepts	represent	represent	Plur	represent	root	The “arcs” or lines between the concepts represent a causal or correlational connection made in speech.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	changes in pricing or additional membership levels / options	be	be		be	xcomp	Q. As expansion continues, are there going to be changes in pricing or additional membership levels/options?	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any other cultures or races	do	do	Plur	interact	advcl	I’m curious in knowing how any other cultures or races interact upon meeting, as Black Americans do?	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	the passa or jhoomar	comprises	comprise	Sing	comprise	root	Mostly worn by Muslim brides, the passa or jhoomar comprises of multiple pearl strands that end in a pendant.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	1	Your Face or Mine	premieres	premiere	Sing	premiere	root	Your Face or Mine premieres on 24 November at 21:00 CAT on Comedy Central (DStv channel 122).	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the action or event	is	be	Sing	what	cop	What is the action or event?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The MI Air Purifier 2 or its newer model MI Air Purifier 2S	comes	come	Sing	come	root	The MI Air Purifier 2 or its newer model MI Air Purifier 2S also comes with an APP and is a great option.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	columns or poles	help	help		help	root	columns or poles to help the wall in holding the load above it while making the wall into a ductile wall.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the individual ’s needs or abilities	do	do	Plur	match	aux	According to the person–environment fit model, strain develops when the individual’s needs or abilities do not match the supplies or demands of the job.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	live	aux	The other parent is registered as childless unless he or she is living with another parent with children nationally registered at the same address.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	What or who ,	is	be	Sing	Lady	cop	What or who, you might ask is the Lady Jane.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	social institutions or group phenomena	exist	exist	Plur	exist	ccomp	This is not to say that social institutions or group phenomena exist independently of individuals.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two of you	work	work	Plur	work	advcl	If one or two of you work different part time shifts, perhaps you can share childcare?	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	many churches or other groups	offer	offer	Plur	offer	advcl	Talk to community groups too, as many churches or other groups offer crèche facilities to members.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your kids	have	have	Plur	have	advcl	There could also be extra awards if you or your kids have a disability or illness.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	ProtocolBindAdapter ( or ProtocolBindAdapterComplete )	establishes	establish	Sing	establish	advcl	Such a driver must initialize its virtual NIC after ProtocolBindAdapter(or ProtocolBindAdapterComplete) establishes a binding to the underlying driver specified at DeviceName.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your spouse	dies	die	Sing	die	advcl	A life insurance policy protects your family financially if you or your spouse dies.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	EFAs or essential fatty acids	play	play	Plur	play	root	EFAs or essential fatty acids play a very important role in different body functions like cell maintenance, brain development, transportation of oxygen from the lungs to the bloodstream, regulation of metabolism and mood, regulation of insulin sensitivity, as well as hormone production.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	only a dozen or so	remain	remain	Plur	remain	acl	Apparently, in New York in the early 1900s, there were 2,000 developing circles of 7-10 people where today—I have heard people say—that, unfortunately, only a dozen or so remain.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	a particular tooth , or teeth ,	appear	appear	Plur	appear	advcl:relcl	This often involves correcting a problem with how a particular tooth, or teeth, appear.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	responds	respond	Sing	respond	acl	No matter how he or she responds, never drop the issue altogether simply because he or she isn’t ready to forgive you.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Photovoltaic technology or of picovoltio	uses	use	Sing	use	parataxis	Photovoltaic: The Photovoltaic technology or of picovoltio uses the solar cells or the solar orders photovoltaic to turn energy of the sun electricity.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Communion ( or Eucharist )	means	mean	Sing	mean	root	Communion (or Eucharist) means the "Table of Thanksgiving."	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	images or messages	coming	come		come	acl	Spontaneous, fun and relatively “safe”, this application reportedly allows people of all ages (over 13 years) to express themselves without the risk of images or messages coming back to bite them….	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	parataxis	It covers the owner the cash from to pay in many cases when you compare the car he or she needs to be sure that you differentiate between the financial ratings of each of them are in need of a risk in Escanaba of theft or fully comprehensive.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a man or woman	wants	want	Sing	want	root	No matter your style, a man or woman wants to adorn themselves in baubles and chains and sparkly things.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Jember Fashion Carnaval or JFC ( Indonesian Karnaval Busana Jember )	is	be	Sing	Carnival	cop	Jember Fashion Carnaval or JFC (Indonesian Karnaval Busana Jember) is an annual carnival held in the East Java city of Jember.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	The typical resolutions to lose weight , earn more , quit smoking , drinking , or whatever other vice ( Diet Coke for me )	seems	seem	Sing	seem	root	The typical resolutions to lose weight, earn more, quit smoking, drinking, or whatever other vice (Diet Coke for me) seems daunting and casts negative air over what resolutions are supposed to be about.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The colors or vibrations of specific gemstones	correspond	correspond	Plur	correspond	root	The colors or vibrations of specific gemstones correspond to the colors and vibrations of various planets in the solar system.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your drone insurance policy or add - on coverage	includes	include	Sing	include	ccomp	These types of claims fall under personal injury, so you have to make sure that your drone insurance policy or add-on coverage includes personal injury claims insurance.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	any individual - specific surveillance or hacking	occur	occur		occur	advcl	Although these invasive practices exist, for the most part, warrants must be obtained for any individual-specific surveillance or hacking to occur.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two of my readers	make	make	Plur	make	advcl	So when one or two of my readers really make a point of going to the Facebook Page of PA&L and thanking them, or going to the author’s page and thanking them, it really makes me happy.	c4-train.00001-of-01024_parsed_xab.conllu
